(x188, 0.93, 3.9379661767046324e-32, 2.9688953949096397e-33)
(x189, 0.9600000000000001, 6.294156488300013e-32, 4.7987220251405185e-33)
(x190, 0.9700000000000001, 7.2075072781797e-17, 1.4820462608702286e-32)
(x191, 0, 0, 0)
(x192, 0.9900000000000001, 7.717414975084799e-32, 6.53274656583981e-33)
(x193, 0.9700000000000001, 1.8192391680772036e-31, 3.745650832194776e-33)
(x194, 0.9800000000000001, 2.6003543331610773e-31, 2.207565643163308e-32)
(x195, 0, 0, 0)
(x196, 0.9500000000000001, 4.4636870427182577e-32, 2.9880231260077117e-33)
(x197, 0, 0, 0)
(x198, 0.93, 8.100421199813619e-32, 7.436074384241395e-33)
(x199, 0.9700000000000001, 6.1264144406135336e-33, 3.5141027877810395e-35)
(x200, 0.9800000000000001, 4.3837408896668123e-32, 1.665813082614935e-33)
(x201, 1.0, 8.312122400256093e-32, 5.688639876480417e-33)
(x202, 0.9800000000000001, 2.368809267159679e-31, 8.851993867727205e-33)
(x203, 0.93, 1.4679067405315355e-32, 6.575654670395237e-34)
(x204, 0.92, 4.405276317070566e-32, 3.962523278160433e-33)
(x205, 0.9700000000000001, 1.2738176303937898e-31, 8.388966291912923e-33)
